gaia_id,ra,dec,main_id,simbad_names,star_names,common_name,has_common_name,object_type
4606030169272920320,274.4055355848893,36.621462460816105,HAT-P-5,TOI-2135|Gaia DR3 4606030169272920320|TIC 76419763|SPOCS 2973|GSC 02634-01087|TYC 2634-1087-1|2MASS J18173731+3637170|HAT-P-5|Gaia DR2 4606030169272920320|Gaia DR1 4606030164974227968|NAME Chason,Chason,Chason,True,*
4609131509318715136,268.0291063197835,37.5463315901179,1SWASP J175207.01+373246.3,TOI-2126|Gaia DR3 4609131509318715136|TIC 116264089|2MASS J17520702+3732461|Gaia DR2 4609131509318715136|GSC 03089-00929|UCAC2  45017453|NAME TrES-3 Parent Star|1SWASP J175207.01+373246.3,TrES-3 Parent Star,TrES-3 Parent Star,True,V*
4610267648427698816,271.9355112378078,39.07288752305053,TOI-2134c,TOI-2134.02|TOI-2134c,TOI-2134.02,TOI-2134.02,True,Pl?
4613145315172329984,20.166002952398678,-86.97996614165682,TOI-2236b,TOI-2236b,TOI-2236b,TOI-2236b,True,Pl
4620844400530949376,89.37124017364792,-83.12971098511696,TOI-904,Gaia DR3 4620844400530949376|TOI-904|TIC 261257684|2MASS J05572938-8307486|Gaia DR2 4620844400530949376,TOI-904,TOI-904,True,PM*
4634528720388462592,4.063774501401125,-79.85142960812378,,,,,False,
4650314511916109696,84.26060123714947,-73.69982813099081,HD  38283b,HD  38283b|NAME Yanyan,Yanyan,Yanyan,True,Pl
4664811297844004352,73.9800060924931,-63.26033787465526,TOI-216,GALAH 161212001601063|Gaia DR3 4664811297844004352|TIC 55652896|2MASS J04555525-6315362|Gaia DR2 4664811297844004352|TOI-216,GALAH 161212001601063,GALAH 161212001601063,True,PM*
4668163021600295552,65.23831479701445,-68.10268896916398,HD  28109b,HD  28109b|TOI-282.04,HD  28109b,HD  28109b,True,Pl?
4683737294569921664,60.199828379637815,-54.59291922089641,TOI-858,Gaia DR3 4683737294569921664|TOI-858|TIC 198008005|2MASS J04004794-5435342|UCAC4 178-003923|Gaia DR2 4683737294569921664,TOI-858,TOI-858,True,*
4697508196671120000,28.73476833435093,-67.64697694696969,* eta02 Hyi,HIP 8928|Gaia DR3 4697508196671120000|TIC 232074535|* eta02 Hyi|CPC 21   324|CPD-68   101|FK5   69|GC  2331|GCRV  1074|GEN# +1.00011977|GSC 09143-00238|HD  11977|HIC   8928|HR   570|IRAS 01536-6753|JP11   559|N30  398|PPM 352648|SAO 248460|SKY#  2805|TD1  1128|TYC 9143-238-1|UBV    1972|UBV M   8547|Gaia DR2 4697508196671120000|2MASS J01545613-6738503|WEB  1877,HIP 8928,HIP 8928,True,PM*
4729947569262040960,51.804112858982805,-58.32325942804631,HD  21693c,HD  21693c,HD  21693c,HD  21693c,True,Pl
4743692151804240896,33.17804544511805,-53.74375478271524,HD  13808b,HD  13808b,HD  13808b,HD  13808b,True,Pl
4745373133284418816,40.64179116281783,-50.7993179041391,,,,,False,
4746157737910069888,36.77582430600215,-50.28442125466812,CD-50   714b,TOI-190b|TOI-190.01|WASP-117b|CD-50   714b,TOI-190b,TOI-190b,True,Pl
4758877919212831104,88.51720463376759,-60.023737219948,HD  40307c,HD  40307c,HD  40307c,HD  40307c,True,Pl
4767547667180525696,87.40178448757271,-54.910413699523275,TOI-201.02,TOI-201.02,TOI-201.02,TOI-201.02,True,Pl?
4770828304936109056,75.84628902236857,-54.17773805474857,TOI-269b,TOI-269.01|TOI-269b,TOI-269.01,TOI-269.01,True,Pl
4780294722094459904,62.32307888770163,-53.371095634313306,,,,,False,
4785886941312921344,76.30968124678876,-47.937535542918475,1RXS J050514.2-475625,CNS5 1278|1RXS J050514.2-475625|Gaia DR3 4785886941312921344|WISE J050514.35-475615.3|TIC 200322593|XMMSL2 J050514.2-475618|2MASS J05051443-4756154|WISEA J050514.35-475615.3|UCAC4 211-005570|UPM J0505-4756|Gaia DR2 4785886941312921344|TOI-540,CNS5 1278,CNS5 1278,True,PM*
4822916912388338176,81.34458893328642,-34.66824658755681,TYC 7063-698-1,TOI-2338|Gaia DR3 4822916912388338176|TIC 24358417|TYC 7063-698-1|2MASS J05252264-3440059|Gaia DR1 4822916908092094080|Gaia DR2 4822916912388338176,TOI-2338,TOI-2338,True,*
4827532078086044416,78.94722194040774,-31.29481107923297,,,,,False,
4832768399133598080,53.81485959350559,-49.417262583005005,HD  22532b,HD  22532b,HD  22532b,HD  22532b,True,Pl
4833654227548585856,53.756624557323974,-48.41777462792747,,,,,False,
4848767461548943104,54.819528245194974,-42.76304296655333,HD  22946c,HD  22946c|TOI-411.02|TOI-411c,HD  22946c,HD  22946c,True,Pl
4851053999056603904,49.26265067882367,-42.24420651685862,,,,,False,
4859136199796131200,58.42901702034957,-34.32827332870249,WASP-98,TOI-404|Gaia DR3 4859136199796131200|TIC 166833457|Gaia DR2 4859136199796131200|2MASS J03534291-3419414|1SWASP J035342.90-341941.7|WASP-98,TOI-404,TOI-404,True,*
4864759888238232320,68.13647917292198,-38.96829648081579,WASP-159,TOI-1903|Gaia DR3 4864759888238232320|TIC 77156657|TYC 7579-251-1|2MASS J04323274-3858060|Gaia DR1 4864759888238232320|Gaia DR2 4864759888238232320|1SWASP J043232.73-385805.8|WASP-159,TOI-1903,TOI-1903,True,*
4873225513593736960,72.90057289819411,-34.22621444907823,NGTS-17,TIC 1309019|Gaia DR3 4873225513593736960|UCAC4 279-005438|2MASS J04513613-3413342|NGTS-17,TIC 1309019,TIC 1309019,True,*
4873830691665395584,73.35531102053434,-32.80034822284467,NGTS-15,TIC 1333933|Gaia DR3 4873830691665395584|UCAC4 286-005671|2MASS J04532526-3248011|NGTS-15,TIC 1333933,TIC 1333933,True,*
4877426575724467456,70.33976563799537,-32.32042284512003,HATS-76b,TOI-555.01|TOI-555b|HATS-76b,TOI-555.01,TOI-555.01,True,Pl
4886825544715697792,58.26393152247162,-30.80464114535551,NGTS-16,TIC 166806344|Gaia DR3 4886825544715697792|UCAC4 296-004060|2MASS J03530331-3048164|NGTS-16,TIC 166806344,TIC 166806344,True,*
4893980371818915456,72.5745127838877,-24.36893087792775,HD  30856,HIP 22491|Gaia DR3 4893980371818915456|TIC 612908|2MASS J04501787-2422077|SPOCS 2628|CD-24  2616|CPD-24   725|GSC 06466-01769|HD  30856|HIC  22491|PPM 248087|SAO 169805|SKY#  7527|TYC 6466-1769-1|YZ 114  2313|uvby98 100030856|Gaia DR2 4893980371818915456|Gaia DR1 4893980371818915456|GEN# +1.00030856|NAME Mouhoun,Mouhoun,Mouhoun,True,RG*
4899428146994060800,67.22284654555429,-21.48205982003797,HATS-5,TOI-452|Gaia DR3 4899428146994060800|TIC 139733308|Gaia DR2 4899428146994060800|GSC 05897-00933|2MASS J04285348-2128548|HATS-5,TOI-452,TOI-452,True,*
4904279261014267648,15.00608324269782,-58.904723157161875,HATS-68b,TOI-117b|TOI-117.01|HATS-68b,TOI-117b,TOI-117b,True,Pl
4912580642524184960,25.62339159017506,-53.74129984828599,* q01 Eri,CNS5 439|GJ 3109|HIP 7978|Gaia DR3 4912580642524184960|WISEA J014229.53-534427.9|RAVE J014229.3-534427|TIC 229137615|* q01 Eri|CPC 19   552|CPD-54   365|GC  2104|GCRV   971|GEN# +1.00010647|HD  10647|HIC   7978|HR   506|IRAS 01405-5359|PPM 331261|SAO 232501|SKY#  2562|SPOCS   94|TD1   992|UBV M   8391|[DML87]  32|uvby98 100010647|Gaia DR2 4912580642524184960|PSCz P01405-5359|TYC 8475-527-1|2MASS J01422932-5344271|WISE J014229.49-534428.1|Gaia DR1 4912580638228584832|WEB  1711,CNS5 439,CNS5 439,True,PM*
4976894960284258048,1.5837990651942728,-49.075368186630975,,,,,False,
5000774703569900800,10.802760256487394,-37.98314065870438,HD   4113b,HD   4113Ab|HD   4113b,HD   4113Ab,HD   4113Ab,True,Pl
5036553052456200320,20.531432775342733,-26.89409901678174,HD   8326,GJ 3091|HIP 6390|Gaia DR3 5036553052456200320|TIC 11613065|2MASS J01220762-2653348|CCDM J01221-2654A|CD-27   457|CPD-27   122|G 274-14|G 269-146|HD   8326|HIC   6390|IDS 01175-2726 A|LTT   751|NLTT  4564|PPM 243883|SAO 166994|YZ 117   481|YZC 13   481|uvby98 100008326|WDS J01221-2654A|TYC 6427-2441-1|Gaia DR1 5036553804074451584|GEN# +1.00008326|Gaia DR2 5036553052456200320,GJ 3091,GJ 3091,True,PM*
5055663973297050624,52.29175602628287,-31.362860745984026,CD-31  1415b,CD-31  1415b|TOI-2427b|TOI-2427.01,CD-31  1415b,CD-31  1415b,True,Pl
5056511692465250304,51.547450689027755,-30.61680891603944,,,,,False,
5057924844082070016,46.81861224031439,-31.163004729400924,TOI-559,Gaia DR3 5057924844082070016|WISE J030716.46-310946.3|UCAC4 295-003195|TOI-559|TIC 209459275|TYC 7019-191-1|2MASS J03071649-3109455|Gaia DR1 5057924839784949376|Gaia DR2 5057924844082070016,WISE J030716.46-310946.3,WISE J030716.46-310946.3,True,PM*
5068777809824976256,36.86787306156828,-27.636146588987362,HD  15337c,TOI-402c|HD  15337c|TOI-402.02,TOI-402c,TOI-402c,True,Pl
5082914338199586560,60.94939390166914,-25.408921612955996,TOI-552,TOI-552|HATS-75|TIC 44737596|WISE J040347.84-252432.0|2MASS J04034783-2524320|UCAC4 323-004504|Gaia DR2 5082914338199586560,TOI-552,TOI-552,True,*
5089851638095503616,63.75626615164247,-22.116389174436108,WASP-78b,TOI-449b|TOI-449.01|WASP-78b,TOI-449b,TOI-449b,True,Pl
5124636303346779008,33.30247578941147,-21.196206942138566,,,,,False,
5140454049422547200,26.20924051065312,-18.40139978274194,BD-19   302,HIP 8152|Gaia DR3 5140454049422547200|TOI-266|TIC 164767175|2MASS J01445032-1824032|BD-19   302|CPD-19   182|GSC 05855-02286|HIC   8152|PPM 210598|SAO 147995|TYC 5855-2286-1|YZ 108   471|uvby98 -001900302|RAVE J014450.3-182403|Gaia DR1 5140454045126761984|Gaia DR2 5140454049422547200,HIP 8152,HIP 8152,True,MS*
5153091836072107136,45.462424511757,-16.59453280551054,,,,,False,
5168359139139252352,50.823760653338965,-7.795073361358545,GJ 2030 b,GJ 2030 b,GJ 2030 b,GJ 2030 b,True,Pl
5172202413314737152,38.47068431774264,-10.657386565567425,NAME TIC 4672985 b,NAME TIC 4672985 b,TIC 4672985 b,TIC 4672985 b,True,Pl
5173468908975401856,43.363642791869744,-8.848039790159543,HD  18015b,HD  18015b,HD  18015b,HD  18015b,True,Pl
5175239363214344960,38.27122903475207,-10.35219079656957,HD  15906c,HD  15906c,HD  15906c,HD  15906c,True,Pl?
5197568146570178176,164.93245391480428,-82.22134828099924,TYC 9422-91-1,TOI-4377|Gaia DR3 5197568146570178176|TIC 394918211|TYC 9422-91-1|2MASS J10594390-8213171|Gaia DR1 5197568142273025920|Gaia DR2 5197568146570178176,TOI-4377,TOI-4377,True,*
5199985216726016896,178.76913231863574,-79.31975637609018,NAME T Cha B,Gaia DR3 5199985216726016896|WISEA J115504.68-791911.0|TIC 357014373|2MASS J11550485-7919108|NAME T Cha B|UCAC3 22-24348|USNO-B1.0 0106-00052050|DENIS J115504.8-791911|[FLG2003] eps Cha 25|Gaia DR2 5199985216726016896|WISE J115504.71-791911.0,T Cha B,T Cha B,True,TT*
5209903017765189760,114.8406259190036,-78.27915184778308,HD  63454b,HD  63454b|NAME Ibirapita,Ibirapita,Ibirapita,True,Pl
5212899427468919296,106.52981133789064,-75.81955394026342,HD  55820,TOI-3353|AP J07060715-7549109|Gaia DR3 5212899427468919296|TIC 391903064|CD-75   299|CPC 21.2   990|CPD-75   423|GSC 09380-00200|HD  55820|PPM 784455|TYC 9380-200-1|2MASS J07060715-7549109|Gaia DR1 5212899423172380544|Gaia DR2 5212899427468919296,TOI-3353,TOI-3353,True,*
5213167330349528064,117.3008524617764,-76.70272278517169,L   34-26,WISE J074912.36-764208.7|EUVE J0749-76.7|EUVE J0749-76.6|2EUVE J0749-76.6|2RE J074922-764149|2RE J0749-764|CNS5 1920|Gaia DR3 5213167330349528064|NAME COCONUTS-2A|TIC 272232401|L   34-26|NLTT 18592|TYC 9381-1809-1|USNO-B1.0 0132-00043434|2MASS J07491271-7642065|[FS2003] 0445|1RXS J074912.9-764202|ASAS J074912-7641.9|RAVE J074912.7-764207|[CCD97] EUVE J0749-766 1|UCAC4 067-006518|PM J07492-7642|Gaia DR1 5213167326052013184|Gaia DR2 5213167330349528064,COCONUTS-2A,COCONUTS-2A,True,LM*
5224124307320401024,133.82036204291697,-67.26535843853468,HD  76920b,HD  76920b,HD  76920b,HD  76920b,True,Pl
5236792880333011968,171.98026604645975,-66.43457326504239,1RXS J112755.0-662558,Gaia DR3 5236792880333011968|YSES 2|TIC 295777692|1RXS J112755.0-662558|TYC 8984-2245-1|ASAS J112755-6625.9|Gaia DR1 5236792875997073280|Gaia DR2 5236792880333011968|2MASS J11275535-6626046,YSES 2,YSES 2,True,Er*
5251470948229949568,157.03727470138094,-64.50520903903384,CPD-63  1435b,TOI-837.01|PATHOS-30b|CPD-63  1435b|TOI-837b,TOI-837.01,TOI-837.01,True,Pl
5353625852001928960,162.3282555596294,-53.3193700622224,NAME Luhman 16,CNS5 2653|Gaia DR3 5353626573555863424|TIC 119862115|WISE J104915.57-531906.1|** LUH   16|WDS J10493-5319AB|NAME WISE J1049-5319AB|WISEA J104915.52-531906.1|2MASS J10491891-5319100|DENIS J104919.0-531910|NAME Luhman 16|UCAC4 184-061368,WISE J1049-5319AB,WISE J1049-5319AB,True,**
5385076140853434752,176.24022887012694,-38.139715882710085,NGTS-13b,NGTS-13b,NGTS-13b,NGTS-13b,True,Pl
5391813299572883456,161.56269752448438,-41.46461154309836,HD  93385c,HD  93385c,HD  93385c,HD  93385c,True,Pl?
5394951821153092864,164.17979302441142,-37.13832049306377,* iot Ant,HIP 53502|Gaia DR3 5394951821153092864|TIC 158543228|PLX 2554|* iot Ant|CD-36  6808|CPC 18  5095|CPD-36  4700|FK5  414|GC 15047|GCRV  6782|GEN# +1.00094890|GSC 07211-02295|HD  94890|HIC  53502|HR  4273|IRAS 10543-3651|JP11  2011|N30 2575|PMC 90-93   297|PPM 288317|SACS 240|SAO 201927|SKY# 20934|SRS  30414|TD1 15262|TYC 7211-2295-1|UBV   10032|UBV M  16666|2MASS J10564305-3708158|PLX 2554.00|WEB  9713|Gaia DR2 5394951821153092864,HIP 53502,HIP 53502,True,PM*
5400949450924312576,164.5865308722478,-36.85810967114435,TOI-674b,TOI-674.01|TOI-674b,TOI-674.01,TOI-674.01,True,Pl
5424836719001215360,144.29941443366025,-43.27273758349013,HD  83443c,HD  83443c,HD  83443c,HD  83443c,True,Pl?
5444147952811517696,158.22503202357495,-34.98990921507403,WASP-66b,TOI-661b|TOI-661.01|WASP-66b,TOI-661b,TOI-661b,True,Pl
5450573881018549760,161.08665173058154,-33.5777005180233,HD  93083b,HD  93083b|NAME Melquiades,Melquiades,Melquiades,True,Pl
5489780919480009472,117.4149754464524,-52.12044734779312,CD-51  2720,Gaia DR3 5489780919480009472|TOI-505|TIC 268644785|2MASS J07493960-5207136|GSC 08146-00086|TYC 8146-86-1|Gaia DR2 5489780919480009472|KELT-15|Gaia DR1 5489780915179628416|CD-51  2720,TOI-505,TOI-505,True,*
5493625121366825984,111.20255905488713,-51.325696166939416,,,,,False,
5514929155583865216,125.76203304787258,-49.20029927670446,NAME DENIS J082303.1-491201b,NAME DENIS J082303.1-491201b,DENIS J082303.1-491201b,DENIS J082303.1-491201b,True,Pl
5540006949934104448,125.36607149053947,-39.70441185773698,HD  70642b,HD  70642b,HD  70642b,HD  70642b,True,Pl
5557345496687437696,101.1275017000872,-42.762241713299375,WASP-23,Gaia DR3 5557345496687437696|TOI-477|WASP-23|GSC 07635-01376|1SWASP J064430.59-424542.5|DENIS J064430.5-424540|UCAC4 237-010424|Gaia DR2 5557345496687437696|TIC 170102285,TOI-477,TOI-477,True,PM*
5560886336446650240,108.30140689027668,-42.40976246788739,CD-42  3043b,TOI-501b|TOI-501.01|WASP-122b|KELT-14b|CD-42  3043b,TOI-501b,TOI-501b,True,Pl
5574111674620962688,96.64670287271449,-38.607224595376266,TOI-512.02,TOI-512.02,TOI-512.02,TOI-512.02,True,Pl?
5579783574073770112,103.00806340849357,-33.91525742140188,HD  50499b,HD  50499b,HD  50499b,HD  50499b,True,Pl
5583831735369515008,99.44897561119097,-32.33944403692668,HD  47536b,HD  47536b,HD  47536b,HD  47536b,True,Pl
5608644895310998272,102.84742225894415,-29.058656002864822,HATS-51b,TOI-1913.01|TOI-1913b|HATS-51b,TOI-1913.01,TOI-1913.01,True,Pl
5617244278837970816,108.01947700163275,-24.89210140045327,CD-24  5005,GJ 2056|HIP 34785|Gaia DR3 5617244278837970816|TIC 65406275|2MASS J07120481-2453315|CD-24  5005|CPD-24  2063|GSC 06528-00972|HIC  34785|TYC 6528-972-1|UCAC4 326-021191|PM J07120-2453|Gaia DR1 5617244274532569856|Gaia DR2 5617244278837970816,GJ 2056,GJ 2056,True,PM*
5632704511826797824,144.2876087242737,-29.800444121768365,HATS-64b,HATS-64b,HATS-64b,HATS-64b,True,Pl
5638825939745228544,129.07349443709177,-34.459429702654305,HD  73267b,HD  73267b,HD  73267b,HD  73267b,True,Pl
5643762781311698048,129.0949668890773,-30.03732451724493,V* CS Pyx,HIP 42214|Gaia DR3 5643762781311698048|TIC 11665403|SPOCS 2718|V* CS Pyx|CD-29  6456|CPD-29  2726|GSC 07136-02007|HD  73256|HIC  42214|LTT  3183|NLTT 19894|PPM 285440|SAO 176159|TYC 7136-2007-1|YZ 119  5305|uvby98 100073256|Gaia DR2 5643762781311698048|2MASS J08362301-3002155|Gaia DR1 5643762708286311552|GEN# +1.00073256,HIP 42214,HIP 42214,True,BY*
5649661592466640000,135.30225369859798,-25.528271888643605,HD  77338b,HD  77338b,HD  77338b,HD  77338b,True,Pl
5656896924435896832,144.9268589647203,-28.585600934253883,HATS-26,TOI-574|Gaia DR3 5656896924435896832|TIC 315002523|Gaia DR2 5656896924435896832|HATS-26|2MASS J09394244-2835081|GSC 06614-01083|UCAC4 308-060445,TOI-574,TOI-574,True,*
5660492297395345408,149.12348839018367,-24.099179371118908,HD  86226c,HD  86226c|TOI-652.01,HD  86226c,HD  86226c,True,Pl
5673523262530712832,150.40665977613202,-17.333071258184706,HD  86950,HIP 49129|Gaia DR3 5673523262530712832|TIC 332711151|BD-16  2943|GSC 06050-01243|HD  86950|HIC  49129|PPM 222332|SAO 155667|SKY# 19316|TYC 6050-1243-1|YZ 107  4043|Gaia DR2 5673523262530712832|2MASS J10013760-1719587|Gaia DR1 5673523258234776704,HIP 49129,HIP 49129,True,*
5679582499313038080,137.99446514305876,-19.747427796823207,HD  79181,HIP 45158|Gaia DR3 5679582499313038080|TIC 229846907|BD-19  2644|FK5 1242|GC 12697|GCRV  6019|GEN# +1.00079181|GSC 06035-02051|HD  79181|HIC  45158|HR  3653|IRAS 09096-1932|N30 2180|PMC 90-93   848|PPM 221184|SACS 202|SAO 154989|SKY# 17744|TYC 6035-2051-1|UBV    8821|UBV M  15174|YZ 109  4086|2MASS J09115874-1944516|WEB  8614|Gaia DR2 5679582499313038080,HIP 45158,HIP 45158,True,PM*
5722585739105853184,128.71956860386766,-14.45745468960214,HD  72892,HIP 42098|Gaia DR3 5722585739105853184|TIC 405344271|BD-13  2600|GSC 05441-01015|HD  72892|HIC  42098|LTT  3174|NLTT 19825|PPM 220320|SAO 154423|TYC 5441-1015-1|YZ   0  5324|YZ 104  3445|Gaia DR2 5722585739105853184|2MASS J08345257-1427240|Gaia DR1 5722585734810904448,HIP 42098,HIP 42098,True,PM*
5738284016370287616,142.17345094046757,-12.167219226333478,,,,,False,
5795534040654879744,227.65866390370456,-71.36163735973503,TOI-905,Gaia DR3 5795534040654879744|WISE J151038.13-712141.5|UCAC4 094-056775|TYC 9266-362-1|2MASS J15103816-7121411|Gaia DR1 5795534036346370944|Gaia DR2 5795534040654879744|TOI-905|TIC 261867566,WISE J151038.13-712141.5,WISE J151038.13-712141.5,True,*
5838450865699668736,189.77583262267967,-74.57402138790371,HD 109833,HIP 61723|GALAH 170603001601167|TOI-1097|Gaia DR3 5838450865699668736|TIC 360630575|CD-73   772|CPC 21.2  1859|CPD-73  1015|GSC 09240-00419|HD 109833|HIC  61723|PPM 371585|SRS  19527|TYC 9240-419-1|2MASS J12390642-7434263|Gaia DR1 5838450861394776192|Gaia DR2 5838450865699668736,HIP 61723,HIP 61723,True,PM*
5842782219960409728,186.8791195923646,-71.42247366728131,HD 108341b,HD 108341b,HD 108341b,HD 108341b,True,Pl
5858576597131420288,194.38246036405326,-65.64632197111008,HD 112410b,HIP 63242b|HD 112410b,HIP 63242b,HIP 63242b,True,Pl
5864061893213196032,201.30009606067654,-64.93915908863056,TYC 8998-760-1,Gaia DR3 5864061893213196032|YSES 1|TIC 449888653|TYC 8998-760-1|2MASS J13251211-6456207|Gaia DR1 5864061888821886976|Gaia DR2 5864061893213196032|1RXS J132513.3-645548,YSES 1,YSES 1,True,*
5902750168276592256,230.43977568214885,-48.31885569587278,,,,,False,
5982775854377691136,237.4054493655,-49.963932709755404,HD 330075,HIP 77517|Gaia DR3 5982775854377691136|TIC 275786473|PLX 3572|CD-49 10033|CPC  0 14030|CPD-49  8621|HD 330075|HIC  77517|LTT  6312|NLTT 41237|PPM 321068|SAO 226248|Gaia DR2 5982775854377691136|PLX 3572.00|TYC 8317-525-1|2MASS J15493770-4957486|WISEA J154937.44-495749.5|Gaia DR1 5982775850035036416,HIP 77517,HIP 77517,True,PM*
5991331601015519104,240.4588100275678,-44.435074201447065,HD 143361b,HD 143361b,HD 143361b,HD 143361b,True,Pl
6049057713786919936,246.611416845877,-24.969946116398116,K2-52,Gaia DR3 6049057713786919936|TIC 399155300|K2-52|EPIC 203776696|Gaia DR2 6049057713786919936|2MASS J16262672-2458119,TIC 399155300,TIC 399155300,True,*
6053512007260865280,186.44092726594945,-64.02235758749968,HD 108147b,HD 108147b|NAME Tumearandu,Tumearandu,Tumearandu,True,Pl
6086712585429729536,199.43373864507808,-47.237574710710106,CD-46  8537,TOI-1907|Gaia DR3 6086712585429729536|TIC 453789494|GSC 08251-00515|TYC 8251-515-1|2MASS J13174412-4714152|Gaia DR1 6086712581127430784|Gaia DR2 6086712585429729536|1SWASP J131744.13-471415.3|WASP-172|CD-46  8537,TOI-1907,TOI-1907,True,*
6104435819513399168,215.3433300820813,-40.394253817296,,,,,False,
6107144260251920000,207.4738147274981,-46.06652288110055,UPM J1349-4603,TOI-3235|Gaia DR3 6107144260251920000|TIC 243641947|2MASS J13495398-4603583|UPM J1349-4603|WISEA J134953.80-460359.1|Gaia DR2 6107144260251920000,TOI-3235,TOI-3235,True,PM*
6110141563309613056,212.04213467546532,-41.39804387593391,CD-40  8434,Gaia DR3 6110141563309613056|WISEA J140810.12-412352.8|CD-40  8434|GSC 07811-01917|IRAS 14050-4109|PDS  70|V* V1032 Cen|2MASS J14081015-4123525|2RXP J140809.8-412352|1RXS J140809.8-412352|PSCz Q14050-4109|RAVE J140810.2-412352|USNO-B1.0 0486-00315917|ASAS J140809-4123.8|DENIS J140810.1-412352|Gaia DR2 6110141563309613056|TIC 179413040|AKARI-IRC-V1 J1408101-412352|UCAC4 244-066074|WISE J140810.13-412352.7,WISEA J140810.12-412352.8,WISEA J140810.12-412352.8,True,TT*
6113920619134019456,207.5259956189076,-40.83589917965259,HD 120411,TOI-6551|HIP 67522|Gaia DR3 6113920619134019456|CD-40  8189|CF 11441|CPD-40  6308|GSC 07794-02268|HD 120411|HIC  67522|PPM 318904|TYC 7794-2268-1|[A94] 12|2MASS J13500627-4050090|1RXS J135005.7-405001|RX J135005.7-405009|Gaia DR2 6113920619134019456|TIC 166527623,TOI-6551,TOI-6551,True,*
6114034246789494528,207.58084535839672,-39.90090088033453,HD 120457,HIP 67537|Gaia DR3 6114034246789494528|TIC 166526615|CD-39  8501|CPC 18  6656|CPD-39  6091|GC 18682|GEN# +1.00120457|GSC 07794-01321|HD 120457|HIC  67537|HR  5198|IRAS 13473-3939|PPM 291875|SAO 204888|SKY# 25383|TYC 7794-1321-1|UBV   12323|Gaia DR2 6114034246789494528|2MASS J13501938-3954030,HIP 67537,HIP 67537,True,RG*
6134228079203074176,193.55245751902544,-46.58771581452011,HATS-27,TOI-770|Gaia DR3 6134228079203074176|TIC 248111245|Gaia DR2 6134228079203074176|HATS-27|2MASS J12541261-4635157|GSC 08245-02236|UCAC4 218-071988,TOI-770,TOI-770,True,*
6144125887172751232,180.16465743314689,-45.799290030950125,HATS-56b,TOI-1904b|TOI-1904.01|HATS-56b,TOI-1904b,TOI-1904b,True,Pl
6166971574132849792,197.6651891470389,-35.05622575994229,,,,,False,
6173120554255287808,211.01354372732823,-30.014159345875473,LP  912-46,Gaia DR3 6173120554255287808|TIC 271169413|LP  912-46|NLTT 36122|2MASS J14040321-3000473|WISEA J140403.23-300049.6|UCAC4 300-076147|PM J14040-3000|Gaia DR2 6173120554255287808,TIC 271169413,TIC 271169413,True,PM*
6180035765135232128,198.1833669803679,-31.874718355648408,,,,,False,
6214868495365748096,230.88722089820794,-25.370610842597724,CD-24 12030,K2-406|EPIC 249223471|Gaia DR3 6214868495365748096|TIC 292202337|CD-24 12030|CPD-24  5503|GSC 06767-00204|PPM 264188|SAO 183427|TYC 6767-204-1|YZ 115 10934|2MASS J15233295-2522146|Gaia DR1 6214868495365748096|Gaia DR2 6214868495365748096,K2-406,K2-406,True,*
6223838830917236224,219.27027643146667,-25.803192152948398,HD 128356b,HD 128356b,HD 128356b,HD 128356b,True,Pl
6237129658760381056,240.03330077926094,-23.189424807773793,K2-38c,EPIC 204221263.01|EPIC 204221263 c|K2-38c,EPIC 204221263.01,EPIC 204221263.01,True,Pl
6253186686054822784,230.4798980648836,-20.231801756959968,BD-19  4086b,K2-233b|BD-19  4086b,K2-233b,K2-233b,True,Pl
6255978483510095488,228.02107542031064,-20.108153135938398,K2-315,K2-315|Gaia DR3 6255978483510095488|WISE J151205.11-200629.7|EPIC 249631677|2MASS J15120519-2006307|TIC 70298662|Gaia DR2 6255978483510095488,K2-315,K2-315,True,PM*
6296703260330865536,215.22270948132993,-17.4818240911491,HD 125612B,HD 125612B,HD 125612B,HD 125612B,True,*
6334990316794611200,229.4213530419533,-5.202475430297551,HD 135872b,HD 135872b,HD 135872b,HD 135872b,True,Pl
6339097679918871168,225.68672490770362,-3.0314907351178797,HD 133112b,HD 133112b|WASP-189b,HD 133112b,HD 133112b,True,Pl
6347643496607835520,290.23830738848443,-82.55995922053808,,,,,False,
6356417496318028800,328.71831325825735,-77.33882847811111,HD 207496,CNS5 5415|Gaia DR3 6356417496318028800|TOI-1099|TIC 290348383|PLX 5270|CD-77  1092|CPC 21.3  2703|CPD-77  1522|GC 30607|HD 207496|HIC 108162|HIP 108162|LTT  8736|PPM 375187|SAO 257976|UBV M  25951|UGP 541|[RHG95]  3424|2MASS J21545126-7720168|PLX 5270.00|WDS J21549-7720AB|GEN# +1.00207496|** HDS 3117|** SKF  106AB|WISE J215451.97-772018.8|WISEA J215452.06-772018.8|Gaia DR2 6356417496318028800,CNS5 5415,CNS5 5415,True,**
6356860393345181824,336.8804459524599,-77.71833483238878,HD 212301b,HD 212301b,HD 212301b,HD 212301b,True,Pl
6386751579018596864,357.84647350495493,-70.15286236046585,WASP-91,Gaia DR3 6386751579018596864|TOI-116|TIC 238176110|Gaia DR2 6386751579018596864|TYC 9342-1675-1|RAVE J235122.9-700910|2MASS J23512286-7009103|WASP-91|Gaia DR1 6386751574722492672,TOI-116,TOI-116,True,PM*
